cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class
2483_-433,33.561425,-7.63568,Casablanca,Professional Services,4,4,1.0,100000.0,100000.0,100000.0,0.8511543806501343,0.75,1,2,67.16,Fort
2483_-433,33.561425,-7.63568,Casablanca,Real Estate,2,2,1.0,80000.0,80000.0,150000.0,0.8511543806501343,0.0,0,0,61.14,Moyen
2483_-433,33.561425,-7.63568,Casablanca,Tourism & Hospitality,5,5,1.0,150000.0,175000.0,300000.0,0.8511543806501343,0.6,3,0,66.05,Fort
2483_-433,33.561425,-7.63568,Casablanca,Transport,9,9,1.0,150000.0,1479250.0,10000000.0,0.8511543806501343,0.1111111111111111,0,1,62.28,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Commerce,29,29,0.9285714285714286,100000.0,304074.0740740741,5000000.0,0.8084933981670414,0.41379310344827586,10,2,61.06,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Construction,21,21,0.9523809523809523,100000.0,303000.0,1000000.0,0.8084933981670414,0.42857142857142855,9,0,62.11,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Education,1,1,0.5,100000.0,,,0.8084933981670414,0.0,0,0,36.68,Faible
2483_-434,33.5659309,-7.64455,Casablanca,Finance,2,2,1.0,10000.0,10000.0,10000.0,0.8084933981670414,0.0,0,0,60.39,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Healthcare,9,9,0.5,100000.0,,,0.8084933981670414,0.0,0,0,36.89,Faible
2483_-434,33.5659309,-7.64455,Casablanca,Information Technology,21,21,0.9047619047619048,100000.0,1043600.0,10000000.0,0.8084933981670414,0.19047619047619047,2,2,57.96,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Manufacturing,3,3,0.6666666666666666,20000.0,210000.0,600000.0,0.8084933981670414,0.3333333333333333,0,1,47.22,Faible
2483_-434,33.5659309,-7.64455,Casablanca,Other,9,9,1.0,200000.0,1035714.2857142857,5000000.0,0.8084933981670414,0.2222222222222222,1,1,62.53,Fort
2483_-434,33.5659309,-7.64455,Casablanca,Professional Services,2,2,1.0,225000.0,225000.0,300000.0,0.8084933981670414,0.5,1,0,64.58,Fort
2483_-434,33.5659309,-7.64455,Casablanca,Real Estate,4,4,1.0,65000.0,65000.0,100000.0,0.8084933981670414,0.0,0,0,60.5,Moyen
2483_-434,33.5659309,-7.64455,Casablanca,Tourism & Hospitality,2,2,0.5,100000.0,,,0.8084933981670414,0.0,0,0,36.71,Faible
2483_-434,33.5659309,-7.64455,Casablanca,Transport,3,3,1.0,100000.0,200000.0,400000.0,0.8084933981670414,0.0,0,0,60.51,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Commerce,64,64,0.953125,100000.0,419198.3870967742,13000000.0,0.8571648596986073,0.21875,12,2,62.36,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Construction,60,60,0.9666666666666667,100000.0,520161.60714285716,20000000.0,0.8571648596986073,0.11666666666666667,7,0,62.09,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Information Technology,33,33,1.0,100000.0,115584.84848484848,500000.0,0.8571648596986073,0.2727272727272727,7,2,64.22,Fort
2483_-435,33.55672,-7.667043,Casablanca,Manufacturing,29,29,0.9310344827586207,100000.0,1362142.857142857,30000000.0,0.8571648596986073,0.27586206896551724,7,1,60.86,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Other,18,18,0.8888888888888888,100000.0,167222.22222222222,600000.0,0.8571648596986073,0.3888888888888889,6,1,59.47,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Professional Services,4,4,1.0,125000.0,170000.0,400000.0,0.8571648596986073,0.0,0,0,61.33,Moyen
2483_-435,33.55672,-7.667043,Casablanca,Real Estate,4,4,0.75,100000.0,130000.0,200000.0,0.8571648596986073,0.5,0,2,53.38,Faible
2483_-435,33.55672,-7.667043,Casablanca,Transport,17,17,0.8823529411764706,100000.0,389333.3333333333,3000000.0,0.8571648596986073,0.058823529411764705,0,1,56.52,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Commerce,121,121,0.9829059829059829,100000.0,226009.17431192662,5000000.0,0.8109261345155877,0.30578512396694213,37,0,65.2,Fort
2483_-436,33.5564236661,-7.67990817114,Casablanca,Construction,106,106,0.9528301886792453,100000.0,1127366.9090909092,44350500.0,0.8109261345155877,0.27358490566037735,26,3,63.13,Fort
2483_-436,33.5564236661,-7.67990817114,Casablanca,Education,4,4,0.5,100000.0,,,0.8109261345155877,0.0,0,0,36.8,Faible
2483_-436,33.5564236661,-7.67990817114,Casablanca,Finance,13,13,0.5,100000.0,,,0.8109261345155877,0.0,0,0,37.03,Faible
2483_-436,33.5564236661,-7.67990817114,Casablanca,Healthcare,44,44,0.5,100000.0,,,0.8109261345155877,0.0,0,0,37.83,Faible
2483_-436,33.5564236661,-7.67990817114,Casablanca,Information Technology,52,52,0.9230769230769231,100000.0,333725.49019607843,6000000.0,0.8109261345155877,0.15384615384615385,8,0,59.38,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Manufacturing,39,39,0.9230769230769231,100000.0,252210.52631578947,2000000.0,0.8109261345155877,0.3333333333333333,13,0,60.46,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Other,47,47,0.875,100000.0,201675.0,3000000.0,0.8109261345155877,0.2553191489361702,12,0,57.76,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Professional Services,8,8,0.8571428571428571,100000.0,160000.0,500000.0,0.8109261345155877,0.125,1,0,54.88,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Real Estate,8,8,0.875,100000.0,138125.0,600000.0,0.8109261345155877,0.25,1,1,56.72,Moyen
2483_-436,33.5564236661,-7.67990817114,Casablanca,Tourism & Hospitality,1,1,1.0,100000.0,100000.0,100000.0,0.8109261345155877,1.0,1,0,68.42,Fort
2483_-436,33.5564236661,-7.67990817114,Casablanca,Transport,15,15,0.9333333333333333,100000.0,118214.28571428571,600000.0,0.8109261345155877,0.06666666666666667,1,0,58.22,Moyen
2483_-437,33.5651609,-7.6963252,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2484_-414,33.570027,-7.305386,Benslimane,Manufacturing,1,1,1.0,1500000.0,1500000.0,1500000.0,0.0,1.0,1,0,57.05,Moyen
2484_-415,33.5797288663,-7.31071163141,El Jadida,Construction,1,1,1.0,100000.0,100000.0,100000.0,0.0,0.0,0,0,47.64,Faible
2484_-427,33.574167,-7.529722,Casablanca,Commerce,14,14,0.8571428571428571,100000.0,892307.6923076923,10000000.0,0.8413994957872383,0.42857142857142855,5,1,57.92,Moyen
2484_-427,33.574167,-7.529722,Casablanca,Construction,16,16,1.0,100000.0,105000.0,600000.0,0.8413994957872383,0.125,2,0,62.36,Moyen
2484_-427,33.574167,-7.529722,Casablanca,Finance,1,1,0.5,100000.0,,,0.8413994957872383,0.0,0,0,37.21,Faible
2484_-427,33.574167,-7.529722,Casablanca,Healthcare,2,2,0.5,100000.0,,,0.8413994957872383,0.0,0,0,37.23,Faible
2484_-427,33.574167,-7.529722,Casablanca,Information Technology,12,12,0.9166666666666666,100000.0,259090.9090909091,2000000.0,0.8413994957872383,0.3333333333333333,4,0,59.94,Moyen
2484_-427,33.574167,-7.529722,Casablanca,Manufacturing,3,3,1.0,200000.0,170000.0,300000.0,0.8413994957872383,0.3333333333333333,1,0,63.78,Fort
2484_-427,33.574167,-7.529722,Casablanca,Other,4,4,1.0,55000.0,55000.0,100000.0,0.8413994957872383,0.25,1,0,62.99,Fort
2484_-427,33.574167,-7.529722,Casablanca,Professional Services,1,1,1.0,100000.0,100000.0,100000.0,0.8413994957872383,0.0,0,0,60.98,Moyen
2484_-427,33.574167,-7.529722,Casablanca,Transport,8,8,1.0,100000.0,101428.57142857143,200000.0,0.8413994957872383,0.0,0,0,61.16,Moyen
2484_-428,33.573358,-7.551358499999999,Casablanca,Commerce,75,75,0.9459459459459459,100000.0,1225623.2876712328,44350500.0,0.825142359368305,0.28,17,4,62.28,Moyen
2484_-428,33.573358,-7.551358499999999,Casablanca,Construction,49,49,0.9795918367346939,100000.0,503913.04347826086,8300000.0,0.825142359368305,0.3469387755102041,16,1,63.74,Fort
2484_-428,33.573358,-7.551358499999999,Casablanca,Finance,6,6,0.5,100000.0,100000.0,100000.0,0.825142359368305,0.0,0,0,37.08,Faible
2484_-428,33.573358,-7.551358499999999,Casablanca,Healthcare,11,11,0.5,100000.0,,,0.825142359368305,0.0,0,0,37.21,Faible
2484_-428,33.573358,-7.551358499999999,Casablanca,Information Technology,33,33,0.9696969696969697,100000.0,347548.48484848486,5000000.0,0.825142359368305,0.30303030303030304,9,1,62.51,Fort
2484_-428,33.573358,-7.551358499999999,Casablanca,Manufacturing,47,47,1.0,100000.0,249574.46808510637,6000000.0,0.825142359368305,0.2127659574468085,9,1,63.6,Fort
2484_-428,33.573358,-7.551358499999999,Casablanca,Other,24,24,0.9565217391304348,100000.0,1051304.347826087,10000000.0,0.825142359368305,0.375,7,2,62.22,Moyen
2484_-428,33.573358,-7.551358499999999,Casablanca,Professional Services,2,2,1.0,10000.0,10000.0,10000.0,0.825142359368305,0.0,0,0,60.65,Moyen
2484_-428,33.573358,-7.551358499999999,Casablanca,Real Estate,4,4,1.0,100000.0,77500.0,100000.0,0.825142359368305,0.25,1,0,62.78,Fort
2484_-428,33.573358,-7.551358499999999,Casablanca,Tourism & Hospitality,4,4,0.5,100000.0,,,0.825142359368305,0.0,0,0,37.03,Faible
2484_-428,33.573358,-7.551358499999999,Casablanca,Transport,15,15,0.9333333333333333,100000.0,831606.6666666666,10100000.0,0.825142359368305,0.2,2,1,59.5,Moyen
2484_-429,33.5691451409,-7.5555955,Casablanca,Agriculture,1,1,1.0,100000.0,100000.0,100000.0,0.7818720712264879,0.0,0,0,60.04,Moyen
2484_-429,33.5691451409,-7.5555955,Casablanca,Commerce,61,61,0.9508196721311475,100000.0,631186.4406779661,17000000.0,0.7818720712264879,0.4098360655737705,21,4,62.49,Fort
2484_-429,33.5691451409,-7.5555955,Casablanca,Construction,49,49,1.0,100000.0,160212.7659574468,2000000.0,0.7818720712264879,0.24489795918367346,11,1,63.22,Fort
2484_-429,33.5691451409,-7.5555955,Casablanca,Finance,4,4,1.0,3755000.0,3755000.0,7500000.0,0.7818720712264879,0.5,0,2,67.94,Fort
2484_-429,33.5691451409,-7.5555955,Casablanca,Healthcare,7,7,0.5,100000.0,,,0.7818720712264879,0.0,0,0,36.42,Faible
2484_-429,33.5691451409,-7.5555955,Casablanca,Information Technology,37,37,0.918918918918919,100000.0,185959.86486486485,2000000.0,0.7818720712264879,0.35135135135135137,11,2,59.9,Moyen
2484_-429,33.5691451409,-7.5555955,Casablanca,Manufacturing,19,19,0.9473684210526315,100000.0,228421.05263157896,1500000.0,0.7818720712264879,0.21052631578947367,4,0,59.67,Moyen
2484_-429,33.5691451409,-7.5555955,Casablanca,Other,23,23,1.0,100000.0,191818.18181818182,1500000.0,0.7818720712264879,0.2608695652173913,6,0,62.67,Fort
2484_-429,33.5691451409,-7.5555955,Casablanca,Professional Services,5,5,0.8,100000.0,342000.0,1000000.0,0.7818720712264879,0.0,0,0,50.63,Faible
2484_-429,33.5691451409,-7.5555955,Casablanca,Real Estate,3,3,1.0,110000.0,5493333.333333333,16270000.0,0.7818720712264879,0.0,0,0,60.1,Moyen
2484_-429,33.5691451409,-7.5555955,Casablanca,Tourism & Hospitality,1,1,1.0,5000000.0,5000000.0,5000000.0,0.7818720712264879,1.0,1,0,73.14,Fort
2484_-429,33.5691451409,-7.5555955,Casablanca,Transport,8,8,0.875,60000.0,131428.57142857142,500000.0,0.7818720712264879,0.25,1,1,56.21,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Agriculture,1,1,1.0,100000.0,100000.0,100000.0,0.8197905494509031,0.0,0,0,60.64,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Commerce,48,48,0.9574468085106383,100000.0,176866.66666666666,1200000.0,0.8197905494509031,0.22916666666666666,9,2,61.64,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Construction,32,32,0.9375,100000.0,220714.2857142857,2500000.0,0.8197905494509031,0.21875,7,0,60.2,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Education,4,4,0.5,100000.0,,,0.8197905494509031,0.0,0,0,36.94,Faible
2484_-430,33.570022,-7.58374687999,Casablanca,Finance,7,7,0.5,100000.0,,,0.8197905494509031,0.0,0,0,37.02,Faible
2484_-430,33.570022,-7.58374687999,Casablanca,Healthcare,12,12,0.5,100000.0,,,0.8197905494509031,0.0,0,0,37.15,Faible
2484_-430,33.570022,-7.58374687999,Casablanca,Information Technology,13,13,1.0,100000.0,125000.0,500000.0,0.8197905494509031,0.5384615384615384,7,0,65.22,Fort
2484_-430,33.570022,-7.58374687999,Casablanca,Manufacturing,11,11,0.9090909090909091,100000.0,187272.72727272726,500000.0,0.8197905494509031,0.36363636363636365,4,0,59.46,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Other,17,17,0.9166666666666666,100000.0,180416.66666666666,585000.0,0.8197905494509031,0.35294117647058826,5,1,59.89,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Professional Services,4,4,1.0,100000.0,100000.0,100000.0,0.8197905494509031,0.0,0,0,60.72,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Real Estate,1,1,1.0,10000.0,10000.0,10000.0,0.8197905494509031,0.0,0,0,60.54,Moyen
2484_-430,33.570022,-7.58374687999,Casablanca,Tourism & Hospitality,2,2,1.0,100000.0,100000.0,100000.0,0.8197905494509031,0.5,1,0,64.63,Fort
2484_-430,33.570022,-7.58374687999,Casablanca,Transport,10,10,0.9,100000.0,115000.0,300000.0,0.8197905494509031,0.2,2,0,57.7,Moyen
2484_-431,33.573254,-7.597602,Casablanca,Commerce,140,140,0.9477611940298507,100000.0,295114.5038167939,6400000.0,0.8324264907977303,0.38571428571428573,47,7,65.0,Fort
2484_-431,33.573254,-7.597602,Casablanca,Construction,91,91,0.9560439560439561,100000.0,21295205.438202247,1800000000.0,0.8324264907977303,0.2857142857142857,17,9,63.33,Fort
2484_-431,33.573254,-7.597602,Casablanca,Finance,11,11,1.0,75000.0,65000.0,100000.0,0.8324264907977303,0.0,0,0,61.07,Moyen
2484_-431,33.573254,-7.597602,Casablanca,Healthcare,42,42,0.5,100000.0,,,0.8324264907977303,0.0,0,0,38.12,Faible
2484_-431,33.573254,-7.597602,Casablanca,Information Technology,52,52,1.0,100000.0,1536088933.4615386,79869911040.0,0.8324264907977303,0.28846153846153844,15,0,64.44,Fort
2484_-431,33.573254,-7.597602,Casablanca,Manufacturing,26,26,0.9615384615384616,100000.0,474126.92307692306,8047300.0,0.8324264907977303,0.5,13,0,63.62,Fort
2484_-431,33.573254,-7.597602,Casablanca,Other,40,40,1.0,100000.0,487400.0,6300000.0,0.8324264907977303,0.35,13,1,64.62,Fort
2484_-431,33.573254,-7.597602,Casablanca,Professional Services,12,12,0.875,100000.0,188750.0,500000.0,0.8324264907977303,0.08333333333333333,1,0,55.84,Moyen
2484_-431,33.573254,-7.597602,Casablanca,Real Estate,10,10,1.0,100000.0,117142.85714285714,250000.0,0.8324264907977303,0.0,0,0,61.07,Moyen
2484_-431,33.573254,-7.597602,Casablanca,Tourism & Hospitality,7,7,1.0,100000.0,133333.33333333334,200000.0,0.8324264907977303,0.0,0,0,60.99,Moyen
2484_-431,33.573254,-7.597602,Casablanca,Transport,15,15,1.0,100000.0,593333.3333333334,5000000.0,0.8324264907977303,0.26666666666666666,3,1,63.31,Fort
2484_-432,33.573978,-7.615117,Casablanca,Agriculture,1,1,1.0,500000.0,500000.0,500000.0,0.8205929202380865,1.0,0,1,69.0,Fort
2484_-432,33.573978,-7.615117,Casablanca,Commerce,125,125,0.9401709401709402,100000.0,331627.1929824561,6000000.0,0.8205929202380865,0.384,40,8,64.05,Fort
2484_-432,33.573978,-7.615117,Casablanca,Construction,68,68,0.9558823529411765,100000.0,541865.671641791,11190000.0,0.8205929202380865,0.2647058823529412,14,4,62.38,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Education,5,5,0.5,100000.0,,,0.8205929202380865,0.0,0,0,36.98,Faible
2484_-432,33.573978,-7.615117,Casablanca,Finance,10,10,1.0,55000.0,55000.0,100000.0,0.8205929202380865,0.0,0,0,60.84,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Healthcare,75,75,0.5,100000.0,,,0.8205929202380865,0.0,0,0,38.79,Faible
2484_-432,33.573978,-7.615117,Casablanca,Information Technology,63,63,0.9365079365079365,100000.0,3063689.344262295,100000000.0,0.8205929202380865,0.25396825396825395,13,3,61.24,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Manufacturing,9,9,1.0,100000.0,105555.55555555556,300000.0,0.8205929202380865,0.1111111111111111,1,0,61.74,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Other,47,47,0.9714285714285714,100000.0,2091714.2857142857,50000000.0,0.8205929202380865,0.19148936170212766,6,3,62.0,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Professional Services,16,16,0.9090909090909091,100000.0,274545.45454545453,2200000.0,0.8205929202380865,0.125,2,0,57.71,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Real Estate,17,17,0.9375,100000.0,110625.0,500000.0,0.8205929202380865,0.23529411764705882,3,1,59.96,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Tourism & Hospitality,22,22,1.0,100000.0,191818.18181818182,1000000.0,0.8205929202380865,0.09090909090909091,2,0,61.91,Moyen
2484_-432,33.573978,-7.615117,Casablanca,Transport,9,9,0.7777777777777778,100000.0,67000.0,100000.0,0.8205929202380865,0.4444444444444444,4,0,53.81,Faible
2484_-433,33.5771,-7.626091,Casablanca,Agriculture,3,3,1.0,200000.0,266666.6666666667,500000.0,0.8346581335541119,0.6666666666666666,1,1,66.31,Fort
2484_-433,33.5771,-7.626091,Casablanca,Commerce,330,330,0.9429530201342282,100000.0,527999.3031358885,30000000.0,0.8346581335541119,0.296969696969697,80,18,69.0,Fort
2484_-433,33.5771,-7.626091,Casablanca,Construction,206,206,0.9514563106796117,100000.0,1278580.5153061224,100000000.0,0.8346581335541119,0.18932038834951456,30,9,65.36,Fort
2484_-433,33.5771,-7.626091,Casablanca,Education,3,3,0.5,100000.0,,,0.8346581335541119,0.0,0,0,37.15,Faible
2484_-433,33.5771,-7.626091,Casablanca,Finance,55,55,1.0,308000.0,308000.0,400000.0,0.8346581335541119,0.01818181818181818,1,0,62.63,Fort
2484_-433,33.5771,-7.626091,Casablanca,Healthcare,174,174,0.5,100000.0,,,0.8346581335541119,0.0,0,0,41.56,Faible
2484_-433,33.5771,-7.626091,Casablanca,Information Technology,201,201,0.9800995024875622,100000.0,349162.6865671642,8600000.0,0.8346581335541119,0.263681592039801,43,10,67.18,Fort
2484_-433,33.5771,-7.626091,Casablanca,Manufacturing,44,44,0.9545454545454546,100000.0,12608643.181818182,500000000.0,0.8346581335541119,0.3409090909090909,12,3,62.52,Fort
2484_-433,33.5771,-7.626091,Casablanca,Other,119,119,0.9607843137254902,100000.0,441423.0,6072000.0,0.8346581335541119,0.2184873949579832,21,5,63.79,Fort
2484_-433,33.5771,-7.626091,Casablanca,Professional Services,59,59,0.925,100000.0,642692.1052631579,8047300.0,0.8346581335541119,0.1016949152542373,6,0,59.61,Moyen
2484_-433,33.5771,-7.626091,Casablanca,Real Estate,54,54,0.9615384615384616,100000.0,1166700.0,35000000.0,0.8346581335541119,0.24074074074074073,9,4,62.32,Moyen
2484_-433,33.5771,-7.626091,Casablanca,Tourism & Hospitality,24,24,1.0,100000.0,233200.0,1000000.0,0.8346581335541119,0.16666666666666666,2,2,62.79,Fort
2484_-433,33.5771,-7.626091,Casablanca,Transport,45,45,0.9555555555555556,100000.0,582545.4545454546,5000000.0,0.8346581335541119,0.13333333333333333,6,0,60.95,Moyen
2484_-434,33.5725287,-7.645361,Casablanca,Commerce,142,142,0.9310344827586207,100000.0,290646.5517241379,5000000.0,0.8589254328360356,0.31690140845070425,41,4,64.13,Fort
2484_-434,33.5725287,-7.645361,Casablanca,Construction,78,78,0.9487179487179487,100000.0,1024326564.6153846,79869911040.0,0.8589254328360356,0.3076923076923077,19,5,63.25,Fort
2484_-434,33.5725287,-7.645361,Casablanca,Education,4,4,0.5,100000.0,,,0.8589254328360356,0.0,0,0,37.56,Faible
2484_-434,33.5725287,-7.645361,Casablanca,Finance,23,23,0.5,100000.0,,,0.8589254328360356,0.0,0,0,38.05,Faible
2484_-434,33.5725287,-7.645361,Casablanca,Healthcare,61,61,0.5,100000.0,,,0.8589254328360356,0.0,0,0,39.03,Faible
2484_-434,33.5725287,-7.645361,Casablanca,Information Technology,87,87,0.9540229885057471,100000.0,463360.95238095237,12000000.0,0.8589254328360356,0.3103448275862069,18,9,63.75,Fort
2484_-434,33.5725287,-7.645361,Casablanca,Manufacturing,30,30,0.9666666666666667,100000.0,426800.0,5000000.0,0.8589254328360356,0.26666666666666666,5,3,62.54,Fort
2484_-434,33.5725287,-7.645361,Casablanca,Other,65,65,0.9777777777777777,100000.0,1465340.9090909092,40000000.0,0.8589254328360356,0.18461538461538463,10,2,63.32,Fort
2484_-434,33.5725287,-7.645361,Casablanca,Professional Services,25,25,0.8666666666666667,100000.0,2296446.6666666665,26866700.0,0.8589254328360356,0.16,3,1,56.81,Moyen
2484_-434,33.5725287,-7.645361,Casablanca,Real Estate,8,8,0.8571428571428571,100000.0,147142.85714285713,300000.0,0.8589254328360356,0.25,1,1,56.63,Moyen
2484_-434,33.5725287,-7.645361,Casablanca,Tourism & Hospitality,20,20,1.0,100000.0,106666.66666666667,200000.0,0.8589254328360356,0.05,1,0,62.14,Moyen
2484_-434,33.5725287,-7.645361,Casablanca,Transport,11,11,0.9090909090909091,100000.0,151818.18181818182,600000.0,0.8589254328360356,0.18181818181818182,2,0,58.63,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Commerce,45,45,0.9767441860465116,100000.0,492325.5813953488,8000000.0,0.8109600257038123,0.35555555555555557,12,4,63.35,Fort
2484_-435,33.5737,-7.667535,Casablanca,Construction,36,36,0.9166666666666666,100000.0,492272.7272727273,5000000.0,0.8109600257038123,0.3888888888888889,12,2,60.52,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Education,1,1,0.5,100000.0,,,0.8109600257038123,0.0,0,0,36.72,Faible
2484_-435,33.5737,-7.667535,Casablanca,Finance,2,2,0.5,100000.0,,,0.8109600257038123,0.0,0,0,36.75,Faible
2484_-435,33.5737,-7.667535,Casablanca,Healthcare,12,12,0.5,100000.0,,,0.8109600257038123,0.0,0,0,37.01,Faible
2484_-435,33.5737,-7.667535,Casablanca,Information Technology,25,25,0.92,100000.0,288400.0,3000000.0,0.8109600257038123,0.12,3,0,58.26,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Manufacturing,7,7,1.0,100000.0,752857.1428571428,4000000.0,0.8109600257038123,0.14285714285714285,1,0,61.79,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Other,18,18,0.9230769230769231,100000.0,246153.84615384616,1000000.0,0.8109600257038123,0.16666666666666666,2,1,58.6,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Professional Services,7,7,1.0,150000.0,275000.0,1000000.0,0.8109600257038123,0.42857142857142855,2,1,64.1,Fort
2484_-435,33.5737,-7.667535,Casablanca,Real Estate,3,3,1.0,100000.0,133333.33333333334,200000.0,0.8109600257038123,0.0,0,0,60.55,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Tourism & Hospitality,3,3,1.0,600000.0,600000.0,1100000.0,0.8109600257038123,0.0,0,0,61.08,Moyen
2484_-435,33.5737,-7.667535,Casablanca,Transport,5,5,1.0,100000.0,212000.0,700000.0,0.8109600257038123,0.4,2,0,63.77,Fort
2484_-436,33.5696425741,-7.6834683,Casablanca,Commerce,11,11,0.9090909090909091,100000.0,124545.45454545454,250000.0,0.8046834582637913,0.2727272727272727,3,0,58.5,Moyen
2484_-436,33.5696425741,-7.6834683,Casablanca,Construction,6,6,0.8333333333333334,100000.0,266666.6666666667,1000000.0,0.8046834582637913,0.16666666666666666,1,0,53.92,Faible
2484_-436,33.5696425741,-7.6834683,Casablanca,Healthcare,21,21,0.5,100000.0,,,0.8046834582637913,0.0,0,0,37.14,Faible
2484_-436,33.5696425741,-7.6834683,Casablanca,Information Technology,5,5,1.0,100000.0,77500.0,100000.0,0.8046834582637913,0.6,3,0,65.26,Fort
2484_-436,33.5696425741,-7.6834683,Casablanca,Manufacturing,2,2,1.0,55000.0,55000.0,100000.0,0.8046834582637913,0.5,1,0,64.34,Fort
2484_-436,33.5696425741,-7.6834683,Casablanca,Other,5,5,1.0,250000.0,4127500.0,16000000.0,0.8046834582637913,0.2,1,0,62.25,Moyen
2484_-436,33.5696425741,-7.6834683,Casablanca,Professional Services,1,1,1.0,10000.0,10000.0,10000.0,0.8046834582637913,0.0,0,0,60.3,Moyen
2484_-436,33.5696425741,-7.6834683,Casablanca,Real Estate,1,1,1.0,100000.0,100000.0,100000.0,0.8046834582637913,0.0,0,0,60.4,Moyen
2484_-436,33.5696425741,-7.6834683,Casablanca,Transport,2,2,1.0,55000.0,55000.0,100000.0,0.8046834582637913,0.0,0,0,60.38,Moyen
2484_-437,33.5756993,-7.7070327,Casablanca,Commerce,397,397,1.0,100000.0,100000.0,100000.0,0.7546830872765655,0.0,0,0,69.82,Fort
2484_-437,33.5756993,-7.7070327,Casablanca,Construction,2,2,1.0,200000.0,200000.0,300000.0,0.7546830872765655,0.0,0,0,59.74,Moyen
2484_-437,33.5756993,-7.7070327,Casablanca,Education,61,61,0.5,100000.0,,,0.7546830872765655,0.0,0,0,37.38,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Finance,457,457,0.5,100000.0,,,0.7546830872765655,0.0,0,0,47.6,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Healthcare,805,805,0.5,100000.0,,,0.7546830872765655,0.0,0,0,56.58,Moyen
2484_-437,33.5756993,-7.7070327,Casablanca,Information Technology,4,4,1.0,100000.0,77500.0,100000.0,0.7546830872765655,0.0,0,0,59.68,Moyen
2484_-437,33.5756993,-7.7070327,Casablanca,Manufacturing,1,1,1.0,100000.0,100000.0,100000.0,0.7546830872765655,0.0,0,0,59.61,Moyen
2484_-437,33.5756993,-7.7070327,Casablanca,Other,349,349,0.5,100000.0,,,0.7546830872765655,0.0,0,0,44.81,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Professional Services,348,348,0.5,100000.0,,,0.7546830872765655,0.0,0,0,44.78,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Real Estate,67,67,0.5,100000.0,,,0.7546830872765655,0.0,0,0,37.53,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Tourism & Hospitality,242,242,0.5,100000.0,,,0.7546830872765655,0.0,0,0,42.05,Faible
2484_-437,33.5756993,-7.7070327,Casablanca,Transport,1,1,1.0,200000.0,200000.0,200000.0,0.7546830872765655,0.0,0,0,59.71,Moyen
2485_-404,33.5855303,-7.1178485,Benslimane,Healthcare,1,1,0.5,100000.0,,,0.0,0.0,0,0,23.87,Faible
2485_-418,33.5914188238,-7.36873966328,Casablanca,Transport,1,1,1.0,100000.0,,,0.0,0.0,0,0,47.64,Faible
2485_-425,33.588406,-7.498113,Casablanca,Commerce,34,34,0.8823529411764706,100000.0,488312.5,10000000.0,0.8086970383099938,0.14705882352941177,3,2,56.89,Moyen
