cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,density_log,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class,zone_name,district,region_name,display_name
2484_-431,33.573254,-7.597602,Casablanca,Real Estate,10,10,2.3978952727983707,1.0,100000.0,117142.85714285714,250000.0,0.8324264907977303,0.0,0,0,61.5,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-431,33.573254,-7.597602,Casablanca,Tourism & Hospitality,7,7,2.079441541679836,1.0,100000.0,133333.33333333334,200000.0,0.8324264907977303,0.0,0,0,58.38,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-431,33.573254,-7.597602,Casablanca,Transport,15,15,2.772588722239781,1.0,100000.0,593333.3333333334,5000000.0,0.8324264907977303,0.2666666666666666,3,1,67.51,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Commerce,125,125,4.836281906951478,0.9401709401709402,100000.0,331627.1929824561,6000000.0,0.8205929202380865,0.384,40,8,85.39,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Construction,68,68,4.23410650459726,0.9558823529411764,100000.0,541865.671641791,11190000.0,0.8205929202380865,0.2647058823529412,14,4,79.27,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Education,5,5,1.791759469228055,0.5,100000.0,216569.2307692308,1000000.0,0.8205929202380865,0.0,0,0,28.97,Faible,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Finance,10,10,2.3978952727983707,1.0,55000.0,55000.0,100000.0,0.8205929202380865,0.0,0,0,61.13,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Healthcare,75,75,4.330733340286331,0.5,100000.0,216569.2307692308,1000000.0,0.8205929202380865,0.0,0,0,53.83,Faible,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Information Technology,63,63,4.158883083359672,0.9365079365079364,100000.0,3063689.344262295,100000000.0,0.8205929202380865,0.2539682539682539,13,3,77.42,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Manufacturing,9,9,2.302585092994046,1.0,100000.0,105555.55555555556,300000.0,0.8205929202380865,0.1111111111111111,1,0,61.34,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Other,47,47,3.871201010907891,0.9714285714285714,100000.0,2091714.2857142857,50000000.0,0.8205929202380865,0.1914893617021276,6,3,75.89,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Professional Services,16,16,2.833213344056216,0.9090909090909092,100000.0,274545.45454545453,2200000.0,0.8205929202380865,0.125,2,0,61.86,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Real Estate,17,17,2.8903717578961645,0.9375,100000.0,110625.0,500000.0,0.8205929202380865,0.2352941176470588,3,1,64.89,Moyen,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Tourism & Hospitality,22,22,3.1354942159291497,1.0,100000.0,191818.18181818185,1000000.0,0.8205929202380865,0.0909090909090909,2,0,69.31,Fort,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-432,33.573978,-7.615117,Casablanca,Transport,9,9,2.302585092994046,0.7777777777777778,100000.0,67000.0,100000.0,0.8205929202380865,0.4444444444444444,4,0,52.54,Faible,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Mers Sultan ⵎⴰⵔⵙ ⵙⵓⵍⵟⴰⵏ مرس السلطان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Agriculture,3,3,1.3862943611198906,1.0,200000.0,266666.6666666667,500000.0,0.8346581335541119,0.6666666666666666,1,1,57.85,Moyen,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Commerce,330,330,5.802118375377063,0.9429530201342282,100000.0,527999.3031358885,30000000.0,0.8346581335541119,0.296969696969697,80,18,94.47,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Construction,206,206,5.332718793265369,0.9514563106796116,100000.0,1278580.5153061224,100000000.0,0.8346581335541119,0.1893203883495145,30,9,89.38,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Education,3,3,1.3862943611198906,0.5,100000.0,216569.2307692308,1000000.0,0.8346581335541119,0.0,0,0,25.25,Faible,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Finance,55,55,4.02535169073515,1.0,308000.0,308000.0,400000.0,0.8346581335541119,0.0181818181818181,1,0,78.37,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Healthcare,174,174,5.1647859739235145,0.5,100000.0,216569.2307692308,1000000.0,0.8346581335541119,0.0,0,0,62.25,Moyen,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Information Technology,201,201,5.308267697401205,0.9800995024875622,100000.0,349162.6865671642,8600000.0,0.8346581335541119,0.263681592039801,43,10,91.3,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Manufacturing,44,44,3.80666248977032,0.9545454545454546,100000.0,12608643.181818182,500000000.0,0.8346581335541119,0.3409090909090909,12,3,75.93,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Other,119,119,4.787491742782046,0.9607843137254902,100000.0,441423.0,6072000.0,0.8346581335541119,0.2184873949579832,21,5,84.79,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Professional Services,59,59,4.0943445622221,0.925,100000.0,642692.1052631579,8047300.0,0.8346581335541119,0.1016949152542373,6,0,75.09,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Real Estate,54,54,4.007333185232471,0.9615384615384616,100000.0,1166700.0,35000000.0,0.8346581335541119,0.2407407407407407,9,4,77.39,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Tourism & Hospitality,24,24,3.218875824868201,1.0,100000.0,233200.0,1000000.0,0.8346581335541119,0.1666666666666666,2,2,71.04,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-433,33.5771,-7.626091,Casablanca,Transport,45,45,3.828641396489095,0.9555555555555556,100000.0,582545.4545454546,5000000.0,0.8346581335541119,0.1333333333333333,6,0,74.38,Fort,Palmiers النخيل,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Palmiers النخيل - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Commerce,142,142,4.962844630259907,0.9310344827586208,100000.0,290646.5517241379,5000000.0,0.8589254328360356,0.3169014084507042,41,4,86.23,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Construction,78,78,4.3694478524670215,0.9487179487179488,100000.0,1024326564.6153846,79869911040.0,0.8589254328360356,0.3076923076923077,19,5,81.27,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Education,4,4,1.6094379124341005,0.5,100000.0,216569.2307692308,1000000.0,0.8589254328360356,0.0,0,0,27.86,Faible,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Finance,23,23,3.1780538303479458,0.5,100000.0,200000.0,250000.0,0.8589254328360356,0.0,0,0,43.22,Faible,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Healthcare,61,61,4.127134385045092,0.5,100000.0,216569.2307692308,1000000.0,0.8589254328360356,0.0,0,0,52.51,Faible,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Information Technology,87,87,4.477336814478207,0.9540229885057472,100000.0,463360.9523809524,12000000.0,0.8589254328360356,0.3103448275862069,18,9,82.63,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Manufacturing,30,30,3.4339872044851463,0.9666666666666668,100000.0,426800.0,5000000.0,0.8589254328360356,0.2666666666666666,5,3,72.7,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Other,65,65,4.189654742026425,0.9777777777777776,100000.0,1465340.9090909092,40000000.0,0.8589254328360356,0.1846153846153846,10,2,79.96,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Professional Services,25,25,3.258096538021482,0.8666666666666667,100000.0,2296446.6666666665,26866700.0,0.8589254328360356,0.16,3,1,64.76,Moyen,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Real Estate,8,8,2.19722457733622,0.8571428571428571,100000.0,147142.85714285713,300000.0,0.8589254328360356,0.25,1,1,54.66,Moyen,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Tourism & Hospitality,20,20,3.044522437723423,1.0,100000.0,106666.66666666669,200000.0,0.8589254328360356,0.05,1,0,68.74,Fort,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-434,33.5725287,-7.645361,Casablanca,Transport,11,11,2.4849066497880004,0.9090909090909092,100000.0,151818.18181818182,600000.0,0.8589254328360356,0.1818181818181818,2,0,59.62,Moyen,Berger بيرجي,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Berger بيرجي - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-435,33.5737,-7.667535,Casablanca,Commerce,45,45,3.828641396489095,0.9767441860465116,100000.0,492325.5813953488,8000000.0,0.8109600257038123,0.3555555555555555,12,4,77.03,Fort,Hay El Hana حي الهناء,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Hay El Hana حي الهناء - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-435,33.5737,-7.667535,Casablanca,Construction,36,36,3.610917912644224,0.9166666666666666,100000.0,492272.7272727273,5000000.0,0.8109600257038123,0.3888888888888889,12,2,72.02,Fort,Hay El Hana حي الهناء,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Hay El Hana حي الهناء - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-435,33.5737,-7.667535,Casablanca,Healthcare,12,12,2.5649493574615367,0.5,100000.0,216569.2307692308,1000000.0,0.8109600257038123,0.0,0,0,36.37,Faible,Hay El Hana حي الهناء,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Hay El Hana حي الهناء - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2484_-435,33.5737,-7.667535,Casablanca,Information Technology,25,25,3.258096538021482,0.92,100000.0,288400.0,3000000.0,0.8109600257038123,0.12,3,0,66.38,Fort,Hay El Hana حي الهناء,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Hay El Hana حي الهناء - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
